GAME_ID,TEAM_ID,TOTAL_PTS,TOTAL_REB,TOTAL_AST,TOTAL_STL,TOTAL_BLK,TOTAL_TO,TOTAL_PF,HOME_TEAM_ID,VISITOR_TEAM_ID,HOME_TEAM_WINS,IS_HOME,TEAM_WON
22000327,1610612755.0,118.0,40.0,23.0,9.0,6.0,18.0,21.0,1610612766,1610612755,0,0,1
22000327,1610612766.0,111.0,37.0,28.0,5.0,4.0,16.0,22.0,1610612766,1610612755,0,1,0
22000328,1610612739.0,99.0,37.0,21.0,8.0,6.0,8.0,14.0,1610612739,1610612746,0,1,0
22000328,1610612746.0,121.0,46.0,22.0,4.0,6.0,14.0,20.0,1610612739,1610612746,0,0,1
22000329,1610612749.0,130.0,53.0,33.0,13.0,7.0,12.0,11.0,1610612749,1610612754,1,1,1
22000329,1610612754.0,110.0,46.0,28.0,7.0,6.0,14.0,13.0,1610612749,1610612754,1,0,0
22000330,1610612737.0,116.0,46.0,31.0,6.0,4.0,16.0,20.0,1610612737,1610612742,0,1,0
22000330,1610612742.0,122.0,45.0,27.0,8.0,7.0,10.0,19.0,1610612737,1610612742,0,0,1
22000331,1610612748.0,100.0,44.0,24.0,11.0,2.0,13.0,21.0,1610612748,1610612764,0,1,0
22000331,1610612764.0,103.0,49.0,20.0,6.0,5.0,17.0,17.0,1610612748,1610612764,0,0,1
22000332,1610612741.0,103.0,38.0,25.0,11.0,3.0,9.0,14.0,1610612741,1610612752,0,1,0
22000332,1610612752.0,107.0,47.0,19.0,5.0,4.0,17.0,18.0,1610612741,1610612752,0,0,1
22000333,1610612745.0,87.0,41.0,21.0,11.0,4.0,20.0,18.0,1610612760,1610612745,1,0,0
22000333,1610612760.0,104.0,51.0,19.0,13.0,5.0,21.0,14.0,1610612760,1610612745,1,1,1
22000334,1610612750.0,108.0,49.0,22.0,6.0,9.0,10.0,21.0,1610612759,1610612750,1,0,0
22000334,1610612759.0,111.0,45.0,28.0,5.0,6.0,7.0,13.0,1610612759,1610612750,1,1,1
22000335,1610612740.0,123.0,44.0,30.0,7.0,3.0,7.0,20.0,1610612740,1610612756,1,1,1
22000335,1610612756.0,101.0,39.0,26.0,3.0,6.0,14.0,18.0,1610612740,1610612756,1,0,0
22000336,1610612738.0,111.0,45.0,28.0,9.0,3.0,13.0,21.0,1610612758,1610612738,1,0,0
22000336,1610612758.0,116.0,44.0,23.0,7.0,2.0,10.0,19.0,1610612758,1610612738,1,1,1
22000337,1610612755.0,105.0,37.0,19.0,6.0,3.0,18.0,15.0,1610612755,1610612757,0,1,0
22000337,1610612757.0,121.0,53.0,17.0,8.0,5.0,11.0,18.0,1610612755,1610612757,0,0,1
22000338,1610612737.0,91.0,49.0,19.0,8.0,1.0,11.0,15.0,1610612737,1610612762,0,1,0
22000338,1610612762.0,112.0,52.0,19.0,7.0,4.0,14.0,20.0,1610612737,1610612762,0,0,1
22000339,1610612742.0,116.0,42.0,26.0,2.0,3.0,10.0,24.0,1610612742,1610612744,0,1,0
22000339,1610612744.0,147.0,45.0,37.0,6.0,6.0,8.0,19.0,1610612742,1610612744,0,0,1
22000340,1610612745.0,115.0,44.0,26.0,8.0,3.0,14.0,19.0,1610612763,1610612745,0,0,1
22000340,1610612763.0,103.0,43.0,28.0,10.0,6.0,13.0,15.0,1610612763,1610612745,0,1,0
22000341,1610612743.0,93.0,42.0,19.0,9.0,2.0,15.0,23.0,1610612747,1610612743,1,0,0
22000341,1610612747.0,114.0,40.0,29.0,10.0,7.0,16.0,19.0,1610612747,1610612743,1,1,1
22000342,1610612762.0,138.0,44.0,32.0,5.0,9.0,16.0,19.0,1610612766,1610612762,0,0,1
22000342,1610612766.0,121.0,40.0,26.0,9.0,2.0,7.0,17.0,1610612766,1610612762,0,1,0
22000343,1610612740.0,114.0,50.0,23.0,5.0,6.0,19.0,17.0,1610612754,1610612740,0,0,1
22000343,1610612754.0,113.0,37.0,31.0,9.0,6.0,10.0,21.0,1610612754,1610612740,0,1,0
22000344,1610612741.0,119.0,40.0,27.0,9.0,5.0,8.0,22.0,1610612753,1610612741,1,0,0
22000344,1610612753.0,123.0,49.0,27.0,5.0,2.0,15.0,22.0,1610612753,1610612741,1,1,1
22000345,1610612751.0,117.0,40.0,29.0,5.0,6.0,18.0,19.0,1610612751,1610612761,0,1,0
22000345,1610612761.0,123.0,41.0,22.0,10.0,6.0,10.0,25.0,1610612751,1610612761,0,0,1
22000346,1610612739.0,105.0,36.0,23.0,7.0,9.0,11.0,19.0,1610612739,1610612749,0,1,0
22000346,1610612749.0,123.0,54.0,28.0,6.0,7.0,11.0,18.0,1610612739,1610612749,0,0,1
22000347,1610612748.0,122.0,48.0,27.0,9.0,7.0,16.0,20.0,1610612748,1610612764,1,1,1
22000347,1610612764.0,95.0,40.0,19.0,7.0,9.0,17.0,20.0,1610612748,1610612764,1,0,0
22000348,1610612750.0,106.0,43.0,27.0,10.0,4.0,15.0,15.0,1610612760,1610612750,0,0,1
22000348,1610612760.0,103.0,44.0,28.0,10.0,7.0,17.0,7.0,1610612760,1610612750,0,1,0
22000349,1610612756.0,109.0,50.0,26.0,7.0,3.0,21.0,26.0,1610612756,1610612765,1,1,1
22000349,1610612765.0,92.0,45.0,20.0,8.0,6.0,13.0,16.0,1610612756,1610612765,1,0,0
22000350,1610612738.0,119.0,34.0,21.0,8.0,1.0,6.0,16.0,1610612746,1610612738,0,0,1
22000350,1610612746.0,115.0,47.0,26.0,5.0,4.0,16.0,17.0,1610612746,1610612738,0,1,0
22000351,1610612752.0,110.0,51.0,20.0,5.0,5.0,14.0,19.0,1610612752,1610612757,1,1,1
22000351,1610612757.0,99.0,41.0,15.0,7.0,7.0,11.0,15.0,1610612752,1610612757,1,0,0
22000352,1610612743.0,114.0,47.0,30.0,3.0,9.0,9.0,18.0,1610612758,1610612743,1,0,0
22000352,1610612758.0,119.0,45.0,30.0,5.0,7.0,7.0,11.0,1610612758,1610612743,1,1,1
22000353,1610612741.0,118.0,47.0,28.0,6.0,10.0,10.0,12.0,1610612753,1610612741,0,0,1
22000353,1610612753.0,92.0,47.0,17.0,5.0,10.0,11.0,10.0,1610612753,1610612741,0,1,0
22000354,1610612751.0,108.0,34.0,21.0,6.0,3.0,17.0,18.0,1610612755,1610612751,1,0,0
22000354,1610612755.0,124.0,51.0,27.0,12.0,4.0,15.0,15.0,1610612755,1610612751,1,1,1
22000355,1610612740.0,118.0,42.0,27.0,3.0,9.0,7.0,15.0,1610612740,1610612763,1,1,1
22000355,1610612763.0,109.0,45.0,27.0,5.0,5.0,9.0,17.0,1610612740,1610612763,1,0,0
22000356,1610612737.0,132.0,43.0,31.0,1.0,10.0,18.0,25.0,1610612737,1610612761,1,1,1
22000356,1610612761.0,121.0,38.0,24.0,9.0,5.0,6.0,27.0,1610612737,1610612761,1,0,0
22000357,1610612739.0,99.0,40.0,21.0,4.0,1.0,13.0,19.0,1610612739,1610612749,0,1,0
22000357,1610612749.0,124.0,43.0,25.0,10.0,2.0,8.0,20.0,1610612739,1610612749,0,0,1
22000358,1610612745.0,106.0,46.0,21.0,5.0,6.0,12.0,25.0,1610612745,1610612759,0,1,0
22000358,1610612759.0,111.0,44.0,22.0,6.0,7.0,10.0,18.0,1610612745,1610612759,0,0,1
22000359,1610612750.0,118.0,40.0,27.0,12.0,3.0,13.0,15.0,1610612760,1610612750,1,0,0
22000359,1610612760.0,120.0,43.0,25.0,8.0,1.0,15.0,19.0,1610612760,1610612750,1,1,1
22000360,1610612742.0,134.0,47.0,27.0,5.0,0.0,14.0,19.0,1610612742,1610612744,1,1,1
22000360,1610612744.0,132.0,40.0,27.0,11.0,4.0,16.0,24.0,1610612742,1610612744,1,0,0
22000361,1610612747.0,135.0,41.0,32.0,12.0,5.0,23.0,24.0,1610612747,1610612765,1,1,1
22000361,1610612765.0,129.0,35.0,31.0,13.0,4.0,20.0,31.0,1610612747,1610612765,1,0,0
22000362,1610612757.0,101.0,47.0,18.0,7.0,3.0,8.0,17.0,1610612766,1610612757,1,0,0
22000362,1610612766.0,109.0,46.0,26.0,6.0,8.0,14.0,25.0,1610612766,1610612757,1,1,1
22000363,1610612754.0,95.0,45.0,23.0,9.0,6.0,9.0,22.0,1610612754,1610612762,0,1,0
22000363,1610612762.0,103.0,60.0,22.0,2.0,4.0,14.0,17.0,1610612754,1610612762,0,0,1
22000364,1610612748.0,109.0,44.0,25.0,6.0,1.0,11.0,15.0,1610612752,1610612748,0,0,1
22000364,1610612752.0,103.0,44.0,23.0,8.0,2.0,12.0,20.0,1610612752,1610612748,0,1,0
22000365,1610612738.0,91.0,41.0,19.0,6.0,2.0,5.0,11.0,1610612756,1610612738,1,0,0
22000365,1610612756.0,100.0,50.0,25.0,4.0,5.0,10.0,15.0,1610612756,1610612738,1,1,1
22000366,1610612746.0,110.0,53.0,19.0,8.0,5.0,9.0,16.0,1610612746,1610612758,0,1,0
22000366,1610612758.0,113.0,52.0,25.0,5.0,4.0,12.0,18.0,1610612746,1610612758,0,0,1
22000367,1610612745.0,94.0,39.0,20.0,9.0,4.0,11.0,18.0,1610612766,1610612745,1,0,0
22000367,1610612766.0,119.0,51.0,28.0,5.0,6.0,14.0,15.0,1610612766,1610612745,1,1,1
22000368,1610612741.0,101.0,50.0,23.0,6.0,3.0,16.0,26.0,1610612741,1610612764,0,1,0
22000368,1610612764.0,105.0,47.0,23.0,8.0,4.0,13.0,21.0,1610612741,1610612764,0,0,1
22000369,1610612761.0,128.0,37.0,28.0,11.0,2.0,14.0,24.0,1610612763,1610612761,0,0,1
22000369,1610612763.0,113.0,42.0,27.0,7.0,4.0,15.0,18.0,1610612763,1610612761,0,1,0
22000370,1610612742.0,127.0,48.0,30.0,4.0,6.0,14.0,22.0,1610612742,1610612750,1,1,1
22000370,1610612750.0,122.0,41.0,27.0,9.0,5.0,9.0,27.0,1610612742,1610612750,1,0,0
22000371,1610612744.0,100.0,49.0,29.0,4.0,6.0,20.0,19.0,1610612759,1610612744,1,0,0
22000371,1610612759.0,105.0,46.0,24.0,12.0,6.0,10.0,16.0,1610612759,1610612744,1,1,1
22000372,1610612739.0,113.0,39.0,23.0,5.0,5.0,10.0,20.0,1610612756,1610612739,1,0,0
22000372,1610612756.0,119.0,41.0,29.0,7.0,6.0,10.0,20.0,1610612756,1610612739,1,1,1
22000373,1610612743.0,112.0,38.0,22.0,5.0,4.0,9.0,15.0,1610612743,1610612749,0,1,0
22000373,1610612749.0,125.0,50.0,24.0,7.0,7.0,10.0,19.0,1610612743,1610612749,0,0,1
22000374,1610612747.0,119.0,59.0,28.0,7.0,12.0,15.0,19.0,1610612747,1610612760,1,1,1
22000374,1610612760.0,112.0,55.0,23.0,6.0,4.0,12.0,23.0,1610612747,1610612760,1,0,0
22000375,1610612751.0,111.0,34.0,30.0,8.0,6.0,15.0,22.0,1610612765,1610612751,1,0,0
22000375,1610612765.0,122.0,37.0,28.0,10.0,6.0,13.0,16.0,1610612765,1610612751,1,1,1
22000376,1610612748.0,98.0,38.0,21.0,5.0,6.0,10.0,14.0,1610612748,1610612752,1,1,1
22000376,1610612752.0,96.0,46.0,22.0,8.0,5.0,14.0,25.0,1610612748,1610612752,1,0,0
22000377,1610612740.0,130.0,55.0,31.0,7.0,6.0,9.0,20.0,1610612740,1610612745,1,1,1
22000377,1610612745.0,101.0,37.0,24.0,5.0,4.0,12.0,23.0,1610612740,1610612745,1,0,0
22000378,1610612744.0,114.0,50.0,26.0,8.0,4.0,10.0,19.0,1610612759,1610612744,0,0,1
22000378,1610612759.0,91.0,45.0,20.0,2.0,5.0,14.0,16.0,1610612759,1610612744,0,1,0
22000379,1610612738.0,108.0,35.0,18.0,2.0,2.0,8.0,25.0,1610612762,1610612738,1,0,0
22000379,1610612762.0,122.0,41.0,28.0,4.0,7.0,10.0,22.0,1610612762,1610612738,1,1,1
22000380,1610612753.0,97.0,53.0,22.0,7.0,3.0,10.0,11.0,1610612757,1610612753,1,0,0
22000380,1610612757.0,106.0,54.0,18.0,6.0,6.0,8.0,17.0,1610612757,1610612753,1,1,1
22000381,1610612755.0,119.0,59.0,24.0,4.0,5.0,17.0,22.0,1610612758,1610612755,0,0,1
22000381,1610612758.0,111.0,39.0,24.0,6.0,8.0,11.0,28.0,1610612758,1610612755,0,1,0
22000382,1610612761.0,137.0,46.0,28.0,5.0,5.0,12.0,17.0,1610612764,1610612761,0,0,1
22000382,1610612764.0,115.0,46.0,26.0,7.0,3.0,14.0,20.0,1610612764,1610612761,0,1,0
22000383,1610612751.0,104.0,46.0,20.0,2.0,5.0,12.0,20.0,1610612751,1610612754,1,1,1
22000383,1610612754.0,94.0,43.0,26.0,4.0,5.0,8.0,21.0,1610612751,1610612754,1,0,0
22000384,1610612737.0,117.0,42.0,27.0,7.0,4.0,9.0,20.0,1610612742,1610612737,1,0,0
22000384,1610612742.0,118.0,37.0,25.0,3.0,3.0,9.0,24.0,1610612742,1610612737,1,1,1
22000385,1610612740.0,116.0,35.0,27.0,11.0,1.0,12.0,12.0,1610612741,1610612740,1,0,0
22000385,1610612741.0,129.0,35.0,36.0,4.0,6.0,16.0,20.0,1610612741,1610612740,1,1,1
22000386,1610612763.0,130.0,46.0,34.0,10.0,2.0,16.0,18.0,1610612763,1610612766,1,1,1
22000386,1610612766.0,114.0,35.0,23.0,11.0,4.0,18.0,14.0,1610612763,1610612766,1,0,0
22000387,1610612746.0,119.0,48.0,23.0,9.0,4.0,15.0,20.0,1610612750,1610612746,0,0,1
22000387,1610612750.0,112.0,43.0,29.0,8.0,8.0,15.0,24.0,1610612750,1610612746,0,1,0
22000388,1610612739.0,95.0,49.0,25.0,7.0,7.0,17.0,18.0,1610612743,1610612739,1,0,0
22000388,1610612743.0,133.0,39.0,31.0,12.0,9.0,11.0,18.0,1610612743,1610612739,1,1,1
22000389,1610612749.0,124.0,39.0,23.0,6.0,0.0,9.0,21.0,1610612756,1610612749,1,0,0
22000389,1610612756.0,125.0,47.0,25.0,7.0,2.0,11.0,19.0,1610612756,1610612749,1,1,1
22000390,1610612747.0,114.0,43.0,22.0,6.0,6.0,16.0,15.0,1610612747,1610612760,1,1,1
22000390,1610612760.0,113.0,46.0,32.0,11.0,4.0,13.0,23.0,1610612747,1610612760,1,0,0
22000391,1610612754.0,111.0,41.0,26.0,10.0,5.0,7.0,18.0,1610612765,1610612754,0,0,1
22000391,1610612765.0,95.0,43.0,21.0,5.0,5.0,11.0,13.0,1610612765,1610612754,0,1,0
22000392,1610612745.0,94.0,42.0,24.0,7.0,1.0,13.0,20.0,1610612745,1610612748,0,1,0
22000392,1610612748.0,101.0,49.0,24.0,6.0,3.0,20.0,21.0,1610612745,1610612748,0,0,1
22000393,1610612744.0,111.0,46.0,29.0,6.0,6.0,17.0,20.0,1610612744,1610612753,1,1,1
22000393,1610612753.0,105.0,49.0,19.0,7.0,6.0,15.0,17.0,1610612744,1610612753,1,0,0
22000394,1610612755.0,114.0,46.0,20.0,6.0,5.0,9.0,20.0,1610612757,1610612755,1,0,0
22000394,1610612757.0,118.0,47.0,15.0,5.0,2.0,8.0,21.0,1610612757,1610612755,1,1,1
22000395,1610612750.0,114.0,40.0,28.0,10.0,4.0,8.0,18.0,1610612766,1610612750,1,0,0
22000395,1610612766.0,120.0,55.0,20.0,4.0,3.0,20.0,17.0,1610612766,1610612750,1,1,1
22000396,1610612752.0,109.0,65.0,22.0,11.0,4.0,11.0,22.0,1610612764,1610612752,0,0,1
22000396,1610612764.0,91.0,46.0,20.0,5.0,5.0,14.0,18.0,1610612764,1610612752,0,1,0
22000397,1610612737.0,114.0,41.0,22.0,10.0,4.0,12.0,17.0,1610612737,1610612759,0,1,0
22000397,1610612759.0,125.0,46.0,27.0,6.0,6.0,13.0,25.0,1610612737,1610612759,0,0,1
22000398,1610612738.0,120.0,49.0,30.0,8.0,6.0,18.0,22.0,1610612738,1610612761,1,1,1
22000398,1610612761.0,106.0,32.0,26.0,7.0,8.0,13.0,26.0,1610612738,1610612761,1,0,0
22000399,1610612740.0,130.0,38.0,31.0,5.0,3.0,9.0,19.0,1610612742,1610612740,1,0,0
22000399,1610612742.0,143.0,37.0,30.0,4.0,2.0,6.0,22.0,1610612742,1610612740,1,1,1
22000400,1610612741.0,106.0,41.0,23.0,4.0,3.0,13.0,16.0,1610612741,1610612746,0,1,0
22000400,1610612746.0,125.0,37.0,20.0,11.0,7.0,9.0,13.0,1610612741,1610612746,0,0,1
22000401,1610612743.0,97.0,41.0,24.0,6.0,6.0,13.0,14.0,1610612743,1610612760,1,1,1
22000401,1610612760.0,95.0,50.0,26.0,8.0,3.0,12.0,19.0,1610612743,1610612760,1,0,0
22000402,1610612749.0,115.0,33.0,19.0,8.0,6.0,10.0,28.0,1610612762,1610612749,1,0,0
22000402,1610612762.0,129.0,46.0,22.0,4.0,5.0,17.0,22.0,1610612762,1610612749,1,1,1
22000403,1610612747.0,115.0,47.0,26.0,9.0,4.0,18.0,16.0,1610612747,1610612763,1,1,1
22000403,1610612763.0,105.0,33.0,31.0,9.0,2.0,17.0,25.0,1610612747,1610612763,1,0,0
22000404,1610612739.0,110.0,41.0,20.0,6.0,3.0,11.0,21.0,1610612757,1610612739,1,0,0
22000404,1610612757.0,129.0,45.0,16.0,3.0,4.0,14.0,29.0,1610612757,1610612739,1,1,1
22000405,1610612753.0,123.0,42.0,25.0,8.0,2.0,10.0,15.0,1610612758,1610612753,0,0,1
22000405,1610612758.0,112.0,42.0,33.0,8.0,1.0,18.0,18.0,1610612758,1610612753,0,1,0
22000406,1610612755.0,111.0,35.0,19.0,7.0,1.0,13.0,15.0,1610612756,1610612755,1,0,0
22000406,1610612756.0,120.0,32.0,25.0,8.0,3.0,13.0,24.0,1610612756,1610612755,1,1,1
22000407,1610612737.0,113.0,38.0,35.0,5.0,4.0,11.0,24.0,1610612737,1610612754,0,1,0
22000407,1610612754.0,125.0,43.0,34.0,8.0,6.0,9.0,21.0,1610612737,1610612754,0,0,1
22000408,1610612745.0,99.0,46.0,17.0,5.0,5.0,9.0,17.0,1610612752,1610612745,1,0,0
22000408,1610612752.0,121.0,44.0,21.0,4.0,4.0,7.0,21.0,1610612752,1610612745,1,1,1
22000409,1610612744.0,117.0,37.0,25.0,6.0,6.0,13.0,15.0,1610612744,1610612751,0,1,0
22000409,1610612751.0,134.0,45.0,35.0,9.0,5.0,13.0,15.0,1610612744,1610612751,0,0,1
22000410,1610612748.0,94.0,43.0,24.0,11.0,3.0,17.0,21.0,1610612762,1610612748,1,0,0
22000410,1610612762.0,112.0,48.0,26.0,11.0,7.0,15.0,21.0,1610612762,1610612748,1,1,1
22000411,1610612742.0,118.0,35.0,19.0,5.0,6.0,12.0,21.0,1610612742,1610612757,0,1,0
22000411,1610612757.0,121.0,36.0,15.0,7.0,2.0,15.0,23.0,1610612742,1610612757,0,0,1
22000412,1610612738.0,102.0,44.0,15.0,9.0,2.0,10.0,25.0,1610612738,1610612765,0,1,0
22000412,1610612765.0,108.0,44.0,25.0,3.0,6.0,12.0,20.0,1610612738,1610612765,0,0,1
22000413,1610612750.0,116.0,40.0,28.0,6.0,8.0,18.0,26.0,1610612761,1610612750,0,0,1
22000413,1610612761.0,112.0,38.0,24.0,6.0,3.0,11.0,22.0,1610612761,1610612750,0,1,0
22000414,1610612759.0,122.0,43.0,31.0,13.0,4.0,9.0,13.0,1610612766,1610612759,0,0,1
22000414,1610612766.0,110.0,49.0,23.0,6.0,6.0,16.0,20.0,1610612766,1610612759,0,1,0
22000415,1610612749.0,109.0,47.0,24.0,9.0,5.0,14.0,16.0,1610612760,1610612749,1,0,0
22000415,1610612760.0,114.0,49.0,32.0,8.0,1.0,13.0,14.0,1610612760,1610612749,1,1,1
22000416,1610612743.0,122.0,47.0,28.0,6.0,4.0,9.0,24.0,1610612743,1610612747,1,1,1
22000416,1610612747.0,105.0,46.0,27.0,4.0,4.0,10.0,26.0,1610612743,1610612747,1,0,0
22000417,1610612753.0,90.0,48.0,13.0,4.0,6.0,10.0,12.0,1610612756,1610612753,1,0,0
22000417,1610612756.0,109.0,59.0,24.0,6.0,2.0,8.0,17.0,1610612756,1610612753,1,1,1
22000418,1610612758.0,110.0,33.0,22.0,8.0,5.0,16.0,19.0,1610612758,1610612763,0,1,0
22000418,1610612763.0,124.0,43.0,31.0,10.0,2.0,10.0,20.0,1610612758,1610612763,0,0,1
22000419,1610612739.0,111.0,40.0,25.0,4.0,4.0,15.0,27.0,1610612746,1610612739,1,0,0
22000419,1610612746.0,128.0,47.0,31.0,8.0,5.0,10.0,21.0,1610612746,1610612739,1,1,1
22000420,1610612741.0,120.0,60.0,25.0,6.0,2.0,18.0,24.0,1610612754,1610612741,0,0,1
22000420,1610612754.0,112.0,47.0,18.0,9.0,14.0,19.0,23.0,1610612754,1610612741,0,1,0
22000421,1610612745.0,119.0,41.0,23.0,9.0,5.0,18.0,22.0,1610612764,1610612745,1,0,0
22000421,1610612764.0,131.0,47.0,25.0,14.0,2.0,15.0,24.0,1610612764,1610612745,1,1,1
22000422,1610612737.0,112.0,42.0,17.0,5.0,6.0,11.0,19.0,1610612752,1610612737,1,0,0
22000422,1610612752.0,123.0,42.0,22.0,5.0,6.0,8.0,22.0,1610612752,1610612737,1,1,1
22000423,1610612755.0,123.0,42.0,19.0,6.0,4.0,12.0,21.0,1610612762,1610612755,1,0,0
22000423,1610612762.0,134.0,36.0,18.0,9.0,4.0,11.0,18.0,1610612762,1610612755,1,1,1
22000424,1610612739.0,98.0,49.0,19.0,10.0,3.0,17.0,24.0,1610612744,1610612739,1,0,0
22000424,1610612744.0,129.0,39.0,34.0,9.0,10.0,14.0,23.0,1610612744,1610612739,1,1,1
22000425,1610612746.0,125.0,39.0,31.0,5.0,0.0,12.0,22.0,1610612746,1610612748,1,1,1
22000425,1610612748.0,118.0,39.0,27.0,7.0,6.0,8.0,21.0,1610612746,1610612748,1,0,0
22000426,1610612751.0,136.0,35.0,31.0,7.0,4.0,15.0,16.0,1610612758,1610612751,0,0,1
22000426,1610612758.0,125.0,41.0,24.0,6.0,6.0,13.0,13.0,1610612758,1610612751,0,1,0
22000427,1610612738.0,112.0,43.0,26.0,7.0,1.0,20.0,22.0,1610612738,1610612743,1,1,1
22000427,1610612743.0,99.0,38.0,25.0,12.0,3.0,17.0,18.0,1610612738,1610612743,1,0,0
22000428,1610612759.0,109.0,45.0,29.0,3.0,9.0,21.0,23.0,1610612765,1610612759,0,0,1
22000428,1610612765.0,99.0,34.0,22.0,9.0,5.0,8.0,9.0,1610612765,1610612759,0,1,0
22000429,1610612740.0,144.0,47.0,33.0,14.0,4.0,19.0,19.0,1610612763,1610612740,0,0,1
22000429,1610612763.0,113.0,32.0,23.0,10.0,0.0,19.0,18.0,1610612763,1610612740,0,1,0
22000430,1610612749.0,113.0,41.0,25.0,10.0,5.0,17.0,17.0,1610612749,1610612761,0,1,0
22000430,1610612761.0,124.0,44.0,25.0,8.0,6.0,15.0,18.0,1610612749,1610612761,0,0,1
22000431,1610612747.0,112.0,38.0,20.0,8.0,8.0,18.0,14.0,1610612750,1610612747,0,0,1
22000431,1610612750.0,104.0,38.0,26.0,11.0,4.0,15.0,27.0,1610612750,1610612747,0,1,0
22000432,1610612757.0,115.0,54.0,26.0,6.0,8.0,10.0,23.0,1610612760,1610612757,0,0,1
22000432,1610612760.0,104.0,46.0,23.0,6.0,3.0,11.0,16.0,1610612760,1610612757,0,1,0
22000433,1610612751.0,128.0,37.0,28.0,4.0,4.0,10.0,11.0,1610612756,1610612751,0,0,1
22000433,1610612756.0,124.0,34.0,28.0,7.0,3.0,6.0,15.0,1610612756,1610612751,0,1,0
22000434,1610612741.0,120.0,56.0,33.0,10.0,8.0,17.0,20.0,1610612766,1610612741,0,0,1
22000434,1610612766.0,99.0,45.0,29.0,11.0,3.0,15.0,16.0,1610612766,1610612741,0,1,0
22000435,1610612739.0,110.0,47.0,19.0,8.0,4.0,10.0,21.0,1610612739,1610612759,0,1,0
22000435,1610612759.0,116.0,51.0,19.0,5.0,4.0,13.0,25.0,1610612739,1610612759,0,0,1
22000436,1610612752.0,89.0,46.0,16.0,7.0,5.0,16.0,14.0,1610612753,1610612752,1,0,0
22000436,1610612753.0,107.0,50.0,27.0,10.0,7.0,12.0,15.0,1610612753,1610612752,1,1,1
22000437,1610612743.0,128.0,42.0,23.0,7.0,7.0,11.0,26.0,1610612764,1610612743,1,0,0
22000437,1610612764.0,130.0,45.0,31.0,7.0,3.0,13.0,20.0,1610612764,1610612743,1,1,1
22000438,1610612737.0,122.0,37.0,19.0,8.0,2.0,14.0,18.0,1610612738,1610612737,0,0,1
22000438,1610612738.0,114.0,37.0,22.0,9.0,3.0,16.0,27.0,1610612738,1610612737,0,1,0
22000439,1610612745.0,113.0,39.0,26.0,13.0,6.0,18.0,24.0,1610612755,1610612745,1,0,0
22000439,1610612755.0,118.0,47.0,23.0,12.0,6.0,20.0,21.0,1610612755,1610612745,1,1,1
22000440,1610612750.0,128.0,44.0,37.0,12.0,8.0,11.0,20.0,1610612750,1610612754,0,1,0
22000440,1610612754.0,134.0,51.0,31.0,5.0,7.0,14.0,18.0,1610612750,1610612754,0,0,1
22000441,1610612740.0,124.0,51.0,25.0,5.0,1.0,11.0,15.0,1610612740,1610612757,0,1,0
22000441,1610612757.0,126.0,31.0,26.0,6.0,7.0,9.0,19.0,1610612740,1610612757,0,0,1
22000442,1610612742.0,127.0,43.0,25.0,8.0,2.0,6.0,22.0,1610612742,1610612765,1,1,1
22000442,1610612765.0,117.0,42.0,30.0,2.0,2.0,13.0,24.0,1610612742,1610612765,1,0,0
22000443,1610612744.0,120.0,46.0,32.0,10.0,1.0,16.0,19.0,1610612744,1610612748,1,1,1
22000443,1610612748.0,112.0,49.0,28.0,8.0,5.0,15.0,22.0,1610612744,1610612748,1,0,0
22000444,1610612746.0,96.0,47.0,18.0,5.0,2.0,16.0,19.0,1610612746,1610612762,0,1,0
22000444,1610612762.0,114.0,53.0,19.0,12.0,3.0,13.0,15.0,1610612746,1610612762,0,0,1
22000445,1610612749.0,96.0,52.0,23.0,6.0,2.0,15.0,23.0,1610612749,1610612761,0,1,0
22000445,1610612761.0,110.0,37.0,26.0,6.0,6.0,9.0,21.0,1610612749,1610612761,0,0,1
22000446,1610612747.0,98.0,39.0,21.0,7.0,4.0,16.0,16.0,1610612747,1610612751,0,1,0
22000446,1610612751.0,109.0,39.0,23.0,9.0,3.0,13.0,18.0,1610612747,1610612751,0,0,1
22000447,1610612748.0,118.0,45.0,36.0,8.0,2.0,14.0,15.0,1610612758,1610612748,0,0,1
22000447,1610612758.0,110.0,44.0,29.0,7.0,3.0,15.0,18.0,1610612758,1610612748,0,1,0
22000448,1610612743.0,117.0,38.0,26.0,12.0,2.0,17.0,19.0,1610612766,1610612743,0,0,1
22000448,1610612766.0,112.0,49.0,30.0,9.0,5.0,17.0,17.0,1610612766,1610612743,0,1,0
22000449,1610612744.0,120.0,45.0,37.0,8.0,0.0,13.0,19.0,1610612753,1610612744,1,0,0
22000449,1610612753.0,124.0,51.0,30.0,7.0,8.0,13.0,19.0,1610612753,1610612744,1,1,1
22000450,1610612741.0,105.0,42.0,24.0,5.0,6.0,11.0,20.0,1610612755,1610612741,1,0,0
22000450,1610612755.0,112.0,53.0,23.0,5.0,7.0,15.0,18.0,1610612755,1610612741,1,1,1
22000451,1610612737.0,109.0,41.0,21.0,14.0,6.0,13.0,14.0,1610612738,1610612737,1,0,0
22000451,1610612738.0,121.0,44.0,26.0,8.0,12.0,18.0,21.0,1610612738,1610612737,1,1,1
22000452,1610612763.0,109.0,49.0,20.0,12.0,4.0,11.0,13.0,1610612763,1610612765,1,1,1
22000452,1610612765.0,95.0,45.0,27.0,8.0,7.0,21.0,22.0,1610612763,1610612765,1,0,0
